source,run,region,baseline_mode,standardization_protocol,baseline_fit_path,member_match_policy,case,period_start,period_end,spei48_mean
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2021,2040,-1.5278415659119529
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2041,2060,-2.961887036756905
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2081,2100,-3.672228661814193
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2021,2040,-1.6157791602010418
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2041,2060,-2.9714110584115776
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2081,2100,-4.079856311841433
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2021,2040,-1.3849242357890281
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2041,2060,-2.580994853759563
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2081,2100,-3.3957725832844687
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2021,2040,-1.451797525397333
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2041,2060,-2.9151610612579604
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2081,2100,-3.6823684405708215
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2021,2040,0.7452567772986697
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2041,2060,0.6753110897405421
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2081,2100,0.8810203920495302
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2021,2040,-1.8282959329429043
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2041,2060,-2.7756948523674096
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2081,2100,-4.123609083665075
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2021,2040,0.6758053400855031
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2041,2060,0.6569737825198355
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2081,2100,0.6007287572199614
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2021,2040,0.7192657918820254
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2041,2060,0.6270223950720326
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2081,2100,0.8701322831395252
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2021,2040,0.5311706394981931
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2041,2060,0.29792027645477914
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2081,2100,0.33230544082650343
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2021,2040,0.6190928968058705
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2041,2060,0.6214848610025714
smile/CanESM5,r17i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2081,2100,0.6248385651522875
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2021,2040,-2.2254377504499567
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2041,2060,-2.720024503461421
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2081,2100,-2.939766018554925
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2021,2040,0.11944094135841951
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2041,2060,0.11944094135841951
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2081,2100,0.11943161021286754
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2021,2040,-2.338128239288688
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2041,2060,-3.0056299044150925
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2081,2100,-3.577056206497381
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2021,2040,0.3984228139118171
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2041,2060,0.6228620689258778
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2081,2100,1.2991851787248228
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2021,2040,-2.327138902393443
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2041,2060,-2.82426996974955
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2081,2100,-3.0291089562560183
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2021,2040,-2.449491130217212
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2041,2060,-3.0035229771996086
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_wind,2081,2100,-3.3599148335603366
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2021,2040,-2.1058006180676414
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2041,2060,-2.661915411156883
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_humidity,2081,2100,-3.218523869865938
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2021,2040,-2.2368260426863045
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2041,2060,-2.734530209852132
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_pressure,2081,2100,-2.9578372732249947
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2021,2040,0.23392112947764457
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2041,2060,0.42509113202292437
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_precipitation,2081,2100,0.816423114021363
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2021,2040,-2.521629408475592
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2041,2060,-3.3232039950793495
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_temperature,2081,2100,-4.403151982318748
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2021,2040,0.21870683351742853
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2041,2060,0.20855257452921797
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_radiation,2081,2100,0.19013178635220296
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2021,2040,0.2802187260589701
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2041,2060,0.3619566768811502
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_wind,2081,2100,0.4391819180455966
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2021,2040,0.020546955087045567
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2041,2060,0.06476614278351196
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_humidity,2081,2100,0.427475840991922
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2021,2040,0.12929750271359175
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2041,2060,0.1314016007620391
smile/CanESM5,r19i1p1f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,only_pressure,2081,2100,0.13293421484225423
smile/CanESM5,r18i1p2f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2021,2040,-1.2984315555573287
smile/CanESM5,r18i1p2f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2041,2060,-2.6166567738856092
smile/CanESM5,r18i1p2f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,all_actual,2081,2100,-3.4753590518206066
smile/CanESM5,r18i1p2f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2021,2040,0.6727917348526672
smile/CanESM5,r18i1p2f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2041,2060,0.6727917348526672
smile/CanESM5,r18i1p2f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,all_clamped,2081,2100,0.6727793346307067
smile/CanESM5,r18i1p2f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2021,2040,-1.5859698631453933
smile/CanESM5,r18i1p2f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2041,2060,-2.849839925093649
smile/CanESM5,r18i1p2f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_precipitation,2081,2100,-3.90746824885633
smile/CanESM5,r18i1p2f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2021,2040,1.09084258431875
smile/CanESM5,r18i1p2f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2041,2060,0.6977175718951453
smile/CanESM5,r18i1p2f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_temperature,2081,2100,1.194684791771219
smile/CanESM5,r18i1p2f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2021,2040,-1.393501607112446
smile/CanESM5,r18i1p2f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2041,2060,-2.6589877279431464
smile/CanESM5,r18i1p2f1,IRN,native,model-pooled-1991-2010-glo,external/gcmmagicc/data/drought_attribution_smiles/v2/IRN/penman-monteith/cache/fits/CanESM5__pooled_1991-2010__pm__raw-rsds.nc,exact,loo_radiation,2081,2100,-3.5139377135837537
